DeviceTag:,Xsens DOT 2,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.3.0,,,,,,,,,,,,,,,,,
AppVersion:,2020.1.1,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2020-06-15 13:38:29.109 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2020,,,,,,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
93, 216417322, 0.7716836, -0.2578002, -0.46847656, -0.34434494, -0.00659095, 0.011262595, 0.102612495, 0
94, 216433989, 0.77167255, -0.25779563, -0.46851066, -0.34432662, 0.008957058, 0.012216771, 0.11199474, 0
95, 216450656, 0.7716621, -0.25779966, -0.46851626, -0.34433937, 0.012925307, -0.01770446, 0.09670544, 0
96, 216467323, 0.7716755, -0.25777993, -0.46852326, -0.34431455, 0.011168943, -0.007845752, 0.12071705, 0
97, 216483990, 0.77164155, -0.25782496, -0.4684973, -0.34439227, -9.711638E-4, 0.041005015, 0.10807896, 0
98, 216500657, 0.77161807, -0.25786546, -0.46848002, -0.34443817, -0.014875681, 0.010952582, 0.10230827, 0
99, 216517324, 0.7716825, -0.25773418, -0.4685816, -0.34425378, -0.030734597, 0.0021448303, 0.0908699, 0
100, 216533991, 0.77168334, -0.25767422, -0.4686645, -0.34418362, 0.008248075, -0.011871891, 0.11290264, 0
101, 216550658, 0.7717344, -0.25758758, -0.46872643, -0.3440496, 0.02976589, 0.0029108091, 0.11437321, 0
102, 216567325, 0.7716902, -0.25761214, -0.46875134, -0.34409648, -1.1779133E-4, -0.001155115, 0.11676216, 0
103, 216583992, 0.77164716, -0.25762984, -0.46879107, -0.34412548, -0.005033288, -0.012277567, 0.09279537, 0
104, 216600659, 0.7716027, -0.25762373, -0.4688472, -0.34415358, -0.0031781306, 0.0062851845, 0.09227371, 0
105, 216617326, 0.7716395, -0.25754297, -0.46890035, -0.34405917, -0.010907879, 0.0063819652, 0.09992981, 0
106, 216633993, 0.77168685, -0.25747985, -0.46892184, -0.3439707, 0.008900733, 0.0069056563, 0.120565414, 0
107, 216650660, 0.77168167, -0.25749126, -0.46892095, -0.343975, -0.017742012, 0.025346816, 0.08715248, 0
108, 216667327, 0.7715165, -0.2576704, -0.46887273, -0.3442771, -0.0020225688, 0.011122452, 0.09643173, 0
109, 216683994, 0.77150714, -0.25766596, -0.4688865, -0.34428248, 0.03341921, 0.007719914, 0.14443874, 0
110, 216700661, 0.7714639, -0.25776768, -0.4687938, -0.3444295, 0.014657086, -0.0014852436, 0.11151314, 0
111, 216717328, 0.7716298, -0.2575703, -0.46886522, -0.3441085, 0.0030842554, -3.1850598E-4, 0.09836197, 0
112, 216733995, 0.77176857, -0.25740045, -0.46893725, -0.3438256, -1.13991606E-4, 0.020829396, 0.11241627, 0
113, 216750662, 0.77182716, -0.25734314, -0.46893644, -0.34373814, -0.013482525, -0.006451925, 0.09757137, 0
114, 216767329, 0.77182513, -0.25736415, -0.4688965, -0.3437815, 3.5315048E-4, 0.0062259533, 0.101667404, 0
115, 216783996, 0.7718199, -0.25737572, -0.46886295, -0.34383053, 1.04157036E-4, 0.0067445035, 0.117835045, 0
116, 216800663, 0.771994, -0.2571534, -0.46894422, -0.34349504, 0.0155285625, 0.009189065, 0.10992432, 0
117, 216817330, 0.772001, -0.25715947, -0.4689048, -0.34352842, 0.020488761, 0.014205142, 0.114377975, 0
118, 216833997, 0.7720455, -0.25711432, -0.46888766, -0.3434858, 0.0017758104, -0.011349988, 0.09170151, 0
119, 216850664, 0.7720283, -0.25713027, -0.4688522, -0.34356067, -0.0041857273, 0.013588694, 0.110897064, 0
120, 216867331, 0.7720496, -0.25709546, -0.4688419, -0.34355307, -0.005949468, 0.015782474, 0.1219511, 0
121, 216883998, 0.7720765, -0.25707197, -0.46882302, -0.34353602, -0.011227726, 0.012214983, 0.1276226, 0
122, 216900665, 0.7721124, -0.25702718, -0.4688424, -0.34346232, 0.0061345366, 0.006581339, 0.09762573, 0
123, 216917332, 0.7721202, -0.25702327, -0.46886784, -0.34341317, 3.2990513E-4, 0.016531466, 0.110198975, 0
124, 216933999, 0.7721739, -0.2569577, -0.46890423, -0.34329185, 0.016192842, 0.012508232, 0.1287632, 0
125, 216950666, 0.7721178, -0.25705332, -0.46884295, -0.34343007, -0.009736001, -0.012724145, 0.095749855, 0
126, 216967333, 0.7721237, -0.25706434, -0.46883366, -0.34342086, -0.03339127, 0.0018037496, 0.09137058, 0
127, 216984000, 0.7722202, -0.25693032, -0.46889746, -0.34321702, -0.033178486, 0.0035413392, 0.1108551, 0
128, 217000667, 0.7722916, -0.2568107, -0.46896902, -0.34304807, -0.018575938, 0.0056425845, 0.105436325, 0
129, 217017334, 0.7723379, -0.2567454, -0.46901384, -0.3429314, 0.019857338, -0.023161083, 0.10459709, 0
130, 217034001, 0.77237827, -0.25670883, -0.46902946, -0.34284645, 0.014685248, 0.009363181, 0.10161018, 0
131, 217050668, 0.7723706, -0.25671455, -0.4690526, -0.34282783, -0.021764798, 0.020742897, 0.09439945, 0
132, 217067335, 0.7723633, -0.25671482, -0.46908054, -0.3428059, -0.013160219, 0.008719464, 0.11068535, 0
133, 217084002, 0.77237225, -0.2566958, -0.46909067, -0.3427862, -0.0024266802, 0.01419352, 0.11544895, 0
134, 217100669, 0.77241486, -0.25662932, -0.4691488, -0.34266052, -4.246746E-5, -0.0065534, 0.09480286, 0
